name,type,latitude,longitude,flight_id,order
KSTL,Origin Airport,38.7486972,-90.3700289,SWA1793-1487399281-airline-0042,0
LUUBE,Waypoint,38.7023333,-90.2930556,SWA1793-1487399281-airline-0042,1
DAFUS,Waypoint,38.6357778,-90.2929722,SWA1793-1487399281-airline-0042,2
TRAVS,Waypoint,38.6049722,-90.3561944,SWA1793-1487399281-airline-0042,3
SEKAY,Waypoint,38.6212778,-90.4881667,SWA1793-1487399281-airline-0042,4
LIISA,Waypoint,38.6841111,-90.6228333,SWA1793-1487399281-airline-0042,5
BRAKK,Waypoint,38.9680556,-91.1624444,SWA1793-1487399281-airline-0042,6
RMMOS,Waypoint,38.9969722,-91.3485278,SWA1793-1487399281-airline-0042,7
HLV,VOR-TAC (NAVAID),39.1135278,-92.1282222,SWA1793-1487399281-airline-0042,8
BUM,VOR-TAC (NAVAID),38.2719444,-94.4883333,SWA1793-1487399281-airline-0042,9
TUL,VOR-TAC (NAVAID),36.1962536,-95.7880906,SWA1793-1487399281-airline-0042,10
CVE,VOR-DME (NAVAID),32.890315,-96.9039639,SWA1793-1487399281-airline-0042,11
ELLVR,Reporting Point,31.7081167,-96.8377917,SWA1793-1487399281-airline-0042,12
NNEAL,Waypoint,31.1965833,-96.6796944,SWA1793-1487399281-airline-0042,13
MMAXX,Waypoint,30.8930556,-96.5464444,SWA1793-1487399281-airline-0042,14
EEVAH,Waypoint,30.68225,-96.4544167,SWA1793-1487399281-airline-0042,15
BEANE,Waypoint,30.6051389,-96.4207778,SWA1793-1487399281-airline-0042,16
CAASE,Waypoint,30.4209167,-96.3199167,SWA1793-1487399281-airline-0042,17
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA1793-1487399281-airline-0042,18
SNIFY,Waypoint,30.1576667,-96.1806667,SWA1793-1487399281-airline-0042,19
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA1793-1487399281-airline-0042,20
RVEEE,Waypoint,29.8271111,-95.9950556,SWA1793-1487399281-airline-0042,21
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA1793-1487399281-airline-0042,22
GLUVR,Waypoint,29.6521944,-95.8807222,SWA1793-1487399281-airline-0042,23
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1793-1487399281-airline-0042,24
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1793-1487399281-airline-0042,25
KPHX,Origin Airport,33.4342778,-112.0115833,SWA1761-1487399281-airline-0043,0
SPRKY,Waypoint,33.4358333,-111.8910556,SWA1761-1487399281-airline-0043,1
ECLPS,Waypoint,33.0701667,-111.4498333,SWA1761-1487399281-airline-0043,2
KATMN,Waypoint,32.6445278,-110.6791667,SWA1761-1487399281-airline-0043,3
BOXXR,Waypoint,32.4376667,-109.7549444,SWA1761-1487399281-airline-0043,4
PHASE,Waypoint,32.3613056,-109.1578889,SWA1761-1487399281-airline-0043,5
ELP,VOR-TAC (NAVAID),31.8158333,-106.2819444,SWA1761-1487399281-airline-0043,6
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA1761-1487399281-airline-0043,7
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA1761-1487399281-airline-0043,8
BALKK,Waypoint,29.4199444,-97.0269167,SWA1761-1487399281-airline-0043,9
PARAA,Waypoint,29.4108056,-96.9706389,SWA1761-1487399281-airline-0043,10
GLOCK,Waypoint,29.3801667,-96.6479722,SWA1761-1487399281-airline-0043,11
KMMBR,Waypoint,29.3662778,-96.5061667,SWA1761-1487399281-airline-0043,12
BELLR,Reporting Point,29.3248611,-96.0886667,SWA1761-1487399281-airline-0043,13
HNTRR,Waypoint,29.4695,-95.8784444,SWA1761-1487399281-airline-0043,14
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1761-1487399281-airline-0043,15
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1761-1487399281-airline-0043,16
KPHX,Origin Airport,33.4342778,-112.0115833,SWA1653-1487399281-airline-0602,0
SPRKY,Waypoint,33.4358333,-111.8910556,SWA1653-1487399281-airline-0602,1
ECLPS,Waypoint,33.0701667,-111.4498333,SWA1653-1487399281-airline-0602,2
KATMN,Waypoint,32.6445278,-110.6791667,SWA1653-1487399281-airline-0602,3
BOXXR,Waypoint,32.4376667,-109.7549444,SWA1653-1487399281-airline-0602,4
PHASE,Waypoint,32.3613056,-109.1578889,SWA1653-1487399281-airline-0602,5
ELP,VOR-TAC (NAVAID),31.8158333,-106.2819444,SWA1653-1487399281-airline-0602,6
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA1653-1487399281-airline-0602,7
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA1653-1487399281-airline-0602,8
BALKK,Waypoint,29.4199444,-97.0269167,SWA1653-1487399281-airline-0602,9
PARAA,Waypoint,29.4108056,-96.9706389,SWA1653-1487399281-airline-0602,10
GLOCK,Waypoint,29.3801667,-96.6479722,SWA1653-1487399281-airline-0602,11
KMMBR,Waypoint,29.3662778,-96.5061667,SWA1653-1487399281-airline-0602,12
BELLR,Reporting Point,29.3248611,-96.0886667,SWA1653-1487399281-airline-0602,13
HNTRR,Waypoint,29.4695,-95.8784444,SWA1653-1487399281-airline-0602,14
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1653-1487399281-airline-0602,15
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1653-1487399281-airline-0602,16
KPHX,Origin Airport,33.4342778,-112.0115833,SWA4430-1487399282-airline-0002,0
SPRKY,Waypoint,33.4358333,-111.8910556,SWA4430-1487399282-airline-0002,1
ECLPS,Waypoint,33.0701667,-111.4498333,SWA4430-1487399282-airline-0002,2
KATMN,Waypoint,32.6445278,-110.6791667,SWA4430-1487399282-airline-0002,3
BOXXR,Waypoint,32.4376667,-109.7549444,SWA4430-1487399282-airline-0002,4
PHASE,Waypoint,32.3613056,-109.1578889,SWA4430-1487399282-airline-0002,5
ELP,VOR-TAC (NAVAID),31.8158333,-106.2819444,SWA4430-1487399282-airline-0002,6
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA4430-1487399282-airline-0002,7
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA4430-1487399282-airline-0002,8
BALKK,Waypoint,29.4199444,-97.0269167,SWA4430-1487399282-airline-0002,9
PARAA,Waypoint,29.4108056,-96.9706389,SWA4430-1487399282-airline-0002,10
GLOCK,Waypoint,29.3801667,-96.6479722,SWA4430-1487399282-airline-0002,11
KMMBR,Waypoint,29.3662778,-96.5061667,SWA4430-1487399282-airline-0002,12
BELLR,Reporting Point,29.3248611,-96.0886667,SWA4430-1487399282-airline-0002,13
HNTRR,Waypoint,29.4695,-95.8784444,SWA4430-1487399282-airline-0002,14
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4430-1487399282-airline-0002,15
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4430-1487399282-airline-0002,16
KPDX,Origin Airport,45.5887089,-122.5968694,SWA554-1487399283-airline-0572,0
RIVRR,Waypoint,45.5679444,-122.4728333,SWA554-1487399283-airline-0572,1
COSUG,Waypoint,45.5410278,-122.3251667,SWA554-1487399283-airline-0572,2
HADIS,Waypoint,45.4894167,-122.2768333,SWA554-1487399283-airline-0572,3
WHAMY,Waypoint,45.2541667,-121.9783333,SWA554-1487399283-airline-0572,4
IMB,VOR-DME (NAVAID),44.6483889,-119.7116389,SWA554-1487399283-airline-0572,5
IMB,VOR-DME (NAVAID),44.6483917,-119.7116314,SWA554-1487399283-airline-0572,6
BOI,VOR-TAC (NAVAID),43.55281,-116.1921317,SWA554-1487399283-airline-0572,7
MTU,VOR-DME (NAVAID),40.1491667,-110.1269444,SWA554-1487399283-airline-0572,8
HBU,VOR-DME (NAVAID),38.4522222,-107.0397222,SWA554-1487399283-airline-0572,9
PNH,VOR-TAC (NAVAID),35.235,-101.6991667,SWA554-1487399283-airline-0572,10
MQP,VOR-TAC (NAVAID),32.7261111,-97.9975,SWA554-1487399283-airline-0572,11
ELLVR,Reporting Point,31.7081167,-96.8377917,SWA554-1487399283-airline-0572,12
NNEAL,Waypoint,31.1965833,-96.6796944,SWA554-1487399283-airline-0572,13
MMAXX,Waypoint,30.8930556,-96.5464444,SWA554-1487399283-airline-0572,14
EEVAH,Waypoint,30.68225,-96.4544167,SWA554-1487399283-airline-0572,15
BEANE,Waypoint,30.6051389,-96.4207778,SWA554-1487399283-airline-0572,16
CAASE,Waypoint,30.4209167,-96.3199167,SWA554-1487399283-airline-0572,17
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA554-1487399283-airline-0572,18
SNIFY,Waypoint,30.1576667,-96.1806667,SWA554-1487399283-airline-0572,19
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA554-1487399283-airline-0572,20
RVEEE,Waypoint,29.8271111,-95.9950556,SWA554-1487399283-airline-0572,21
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA554-1487399283-airline-0572,22
GLUVR,Waypoint,29.6521944,-95.8807222,SWA554-1487399283-airline-0572,23
GEEEO,Waypoint,29.4803333,-95.6489722,SWA554-1487399283-airline-0572,24
KHOU,Destination Airport,29.6454167,-95.2788889,SWA554-1487399283-airline-0572,25
KOKC,Origin Airport,35.393074,-97.6007617,SWA439-1487399282-airline-0015,0
GLOPS,Waypoint,35.0094722,-97.5591667,SWA439-1487399282-airline-0015,1
MUDDE,Reporting Point,34.9348333,-97.5485,SWA439-1487399282-airline-0015,2
OLFRD,Waypoint,34.2115833,-97.1683333,SWA439-1487399282-airline-0015,3
CVE,VOR-DME (NAVAID),32.8902778,-96.9038889,SWA439-1487399282-airline-0015,4
ELLVR,Reporting Point,31.7081167,-96.8377917,SWA439-1487399282-airline-0015,5
NNEAL,Waypoint,31.1965833,-96.6796944,SWA439-1487399282-airline-0015,6
MMAXX,Waypoint,30.8930556,-96.5464444,SWA439-1487399282-airline-0015,7
EEVAH,Waypoint,30.68225,-96.4544167,SWA439-1487399282-airline-0015,8
BEANE,Waypoint,30.6051389,-96.4207778,SWA439-1487399282-airline-0015,9
CAASE,Waypoint,30.4209167,-96.3199167,SWA439-1487399282-airline-0015,10
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA439-1487399282-airline-0015,11
SNIFY,Waypoint,30.1576667,-96.1806667,SWA439-1487399282-airline-0015,12
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA439-1487399282-airline-0015,13
RVEEE,Waypoint,29.8271111,-95.9950556,SWA439-1487399282-airline-0015,14
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA439-1487399282-airline-0015,15
GLUVR,Waypoint,29.6521944,-95.8807222,SWA439-1487399282-airline-0015,16
GEEEO,Waypoint,29.4803333,-95.6489722,SWA439-1487399282-airline-0015,17
KHOU,Destination Airport,29.6454167,-95.2788889,SWA439-1487399282-airline-0015,18
KDAL,Origin Airport,32.8471122,-96.8517719,SWA1628-1487399281-airline-0514,0
SHRAM,Waypoint,32.6833056,-96.6617778,SWA1628-1487399281-airline-0514,1
LNDRE,Waypoint,32.6808056,-96.53725,SWA1628-1487399281-airline-0514,2
THHOR,Waypoint,32.6967778,-96.3335,SWA1628-1487399281-airline-0514,3
JJANE,Waypoint,32.6634722,-95.83825,SWA1628-1487399281-airline-0514,4
MRSSH,Waypoint,32.5853056,-94.7743889,SWA1628-1487399281-airline-0514,5
ZALEA,Waypoint,32.2126389,-93.4764722,SWA1628-1487399281-airline-0514,6
SWB,VOR-DME (NAVAID),31.9731944,-92.6770833,SWA1628-1487399281-airline-0514,7
JMIKE,Waypoint,30.7833333,-93.8156944,SWA1628-1487399281-airline-0514,8
ZEBBB,Waypoint,30.6214444,-93.9669444,SWA1628-1487399281-airline-0514,9
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA1628-1487399281-airline-0514,10
WLMOR,Waypoint,30.1529722,-94.6251944,SWA1628-1487399281-airline-0514,11
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA1628-1487399281-airline-0514,12
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA1628-1487399281-airline-0514,13
SWWAA,Reporting Point,30.00875,-95.1570556,SWA1628-1487399281-airline-0514,14
PUSHN,Waypoint,29.8605,-95.2005,SWA1628-1487399281-airline-0514,15
BUGZY,Waypoint,29.76225,-95.2312778,SWA1628-1487399281-airline-0514,16
PRTCH,Waypoint,29.7231944,-95.2433056,SWA1628-1487399281-airline-0514,17
SHUUG,Waypoint,29.5637222,-95.24175,SWA1628-1487399281-airline-0514,18
EMARR,Waypoint,29.5400833,-95.2687778,SWA1628-1487399281-airline-0514,19
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1628-1487399281-airline-0514,20
KDAL,Origin Airport,32.8471122,-96.8517719,SWA1-1487399280-airline-0477,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA1-1487399280-airline-0477,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA1-1487399280-airline-0477,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA1-1487399280-airline-0477,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA1-1487399280-airline-0477,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA1-1487399280-airline-0477,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA1-1487399280-airline-0477,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA1-1487399280-airline-0477,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA1-1487399280-airline-0477,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA1-1487399280-airline-0477,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA1-1487399280-airline-0477,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA1-1487399280-airline-0477,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA1-1487399280-airline-0477,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA1-1487399280-airline-0477,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA1-1487399280-airline-0477,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA1-1487399280-airline-0477,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1-1487399280-airline-0477,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1-1487399280-airline-0477,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA5-1487399280-airline-0014,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA5-1487399280-airline-0014,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA5-1487399280-airline-0014,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA5-1487399280-airline-0014,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA5-1487399280-airline-0014,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA5-1487399280-airline-0014,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA5-1487399280-airline-0014,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA5-1487399280-airline-0014,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA5-1487399280-airline-0014,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA5-1487399280-airline-0014,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA5-1487399280-airline-0014,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA5-1487399280-airline-0014,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA5-1487399280-airline-0014,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA5-1487399280-airline-0014,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA5-1487399280-airline-0014,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA5-1487399280-airline-0014,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA5-1487399280-airline-0014,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA5-1487399280-airline-0014,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA7-1487399280-airline-0334,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA7-1487399280-airline-0334,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA7-1487399280-airline-0334,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA7-1487399280-airline-0334,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA7-1487399280-airline-0334,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA7-1487399280-airline-0334,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA7-1487399280-airline-0334,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA7-1487399280-airline-0334,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA7-1487399280-airline-0334,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA7-1487399280-airline-0334,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA7-1487399280-airline-0334,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA7-1487399280-airline-0334,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA7-1487399280-airline-0334,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA7-1487399280-airline-0334,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA7-1487399280-airline-0334,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA7-1487399280-airline-0334,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA7-1487399280-airline-0334,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA7-1487399280-airline-0334,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA9-1487399280-airline-0454,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA9-1487399280-airline-0454,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA9-1487399280-airline-0454,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA9-1487399280-airline-0454,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA9-1487399280-airline-0454,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA9-1487399280-airline-0454,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA9-1487399280-airline-0454,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA9-1487399280-airline-0454,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA9-1487399280-airline-0454,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA9-1487399280-airline-0454,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA9-1487399280-airline-0454,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA9-1487399280-airline-0454,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA9-1487399280-airline-0454,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA9-1487399280-airline-0454,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA9-1487399280-airline-0454,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA9-1487399280-airline-0454,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA9-1487399280-airline-0454,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA9-1487399280-airline-0454,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA15-1487399280-airline-0622,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA15-1487399280-airline-0622,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA15-1487399280-airline-0622,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA15-1487399280-airline-0622,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA15-1487399280-airline-0622,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA15-1487399280-airline-0622,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA15-1487399280-airline-0622,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA15-1487399280-airline-0622,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA15-1487399280-airline-0622,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA15-1487399280-airline-0622,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA15-1487399280-airline-0622,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA15-1487399280-airline-0622,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA15-1487399280-airline-0622,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA15-1487399280-airline-0622,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA15-1487399280-airline-0622,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA15-1487399280-airline-0622,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA15-1487399280-airline-0622,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA15-1487399280-airline-0622,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA17-1487399280-airline-0184,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA17-1487399280-airline-0184,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA17-1487399280-airline-0184,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA17-1487399280-airline-0184,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA17-1487399280-airline-0184,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA17-1487399280-airline-0184,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA17-1487399280-airline-0184,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA17-1487399280-airline-0184,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA17-1487399280-airline-0184,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA17-1487399280-airline-0184,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA17-1487399280-airline-0184,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA17-1487399280-airline-0184,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA17-1487399280-airline-0184,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA17-1487399280-airline-0184,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA17-1487399280-airline-0184,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA17-1487399280-airline-0184,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA17-1487399280-airline-0184,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA17-1487399280-airline-0184,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA21-1487399280-airline-0358,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA21-1487399280-airline-0358,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA21-1487399280-airline-0358,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA21-1487399280-airline-0358,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA21-1487399280-airline-0358,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA21-1487399280-airline-0358,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA21-1487399280-airline-0358,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA21-1487399280-airline-0358,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA21-1487399280-airline-0358,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA21-1487399280-airline-0358,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA21-1487399280-airline-0358,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA21-1487399280-airline-0358,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA21-1487399280-airline-0358,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA21-1487399280-airline-0358,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA21-1487399280-airline-0358,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA21-1487399280-airline-0358,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA21-1487399280-airline-0358,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA21-1487399280-airline-0358,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA25-1487399280-airline-0397,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA25-1487399280-airline-0397,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA25-1487399280-airline-0397,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA25-1487399280-airline-0397,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA25-1487399280-airline-0397,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA25-1487399280-airline-0397,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA25-1487399280-airline-0397,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA25-1487399280-airline-0397,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA25-1487399280-airline-0397,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA25-1487399280-airline-0397,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA25-1487399280-airline-0397,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA25-1487399280-airline-0397,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA25-1487399280-airline-0397,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA25-1487399280-airline-0397,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA25-1487399280-airline-0397,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA25-1487399280-airline-0397,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA25-1487399280-airline-0397,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA25-1487399280-airline-0397,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA27-1487399280-airline-0513,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA27-1487399280-airline-0513,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA27-1487399280-airline-0513,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA27-1487399280-airline-0513,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA27-1487399280-airline-0513,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA27-1487399280-airline-0513,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA27-1487399280-airline-0513,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA27-1487399280-airline-0513,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA27-1487399280-airline-0513,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA27-1487399280-airline-0513,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA27-1487399280-airline-0513,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA27-1487399280-airline-0513,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA27-1487399280-airline-0513,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA27-1487399280-airline-0513,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA27-1487399280-airline-0513,14
GLUVR,Waypoint,29.6521944,-95.8807222,SWA27-1487399280-airline-0513,15
GEEEO,Waypoint,29.4803333,-95.6489722,SWA27-1487399280-airline-0513,16
KHOU,Destination Airport,29.6454167,-95.2788889,SWA27-1487399280-airline-0513,17
KDAL,Origin Airport,32.8471122,-96.8517719,SWA31-1487399280-airline-0164,0
HAYZZ,Waypoint,32.7121944,-96.696,SWA31-1487399280-airline-0164,1
CURLO,Waypoint,32.6147778,-96.7495278,SWA31-1487399280-airline-0164,2
ARDIA,Reporting Point,32.2850833,-96.9378611,SWA31-1487399280-airline-0164,3
ELLVR,Reporting Point,31.7081111,-96.8378056,SWA31-1487399280-airline-0164,4
NNEAL,Waypoint,31.1965833,-96.6796944,SWA31-1487399280-airline-0164,5
MMAXX,Waypoint,30.8930556,-96.5464444,SWA31-1487399280-airline-0164,6
EEVAH,Waypoint,30.68225,-96.4544167,SWA31-1487399280-airline-0164,7
BEANE,Waypoint,30.6051389,-96.4207778,SWA31-1487399280-airline-0164,8
CAASE,Waypoint,30.4209167,-96.3199167,SWA31-1487399280-airline-0164,9
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA31-1487399280-airline-0164,10
SNIFY,Waypoint,30.1576667,-96.1806667,SWA31-1487399280-airline-0164,11
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA31-1487399280-airline-0164,12
RVEEE,Waypoint,29.8271111,-95.9950556,SWA31-1487399280-airline-0164,13
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA31-1487399280-airline-0164,14
